cval	gain_rate	cumulative_gain_rate	gain_rate_aquatic	cumulative_gain_rate_aquatic	gain_rate_all_aquatic	cumulative_gain_rate_all_aquatic
11	102.54811249579252	14.794028663098462	2.2345897323322244	0.8647590942493367	32.833788846456144	8.225622716132182
11	11.642600508573253	8.17494971209687	3.3255429740876163	1.4833012699742494	26.747489875819483	2.5312328134023803
11	3.7116761824156908	6.479777280009372	2.4448619917663765	2.4544710461459673	110.7581181168617	5.615155547477869
11	19.048491530388823	7.49858444852115	3.4053906444113853	2.3229079763934175	32.60688807055209	16.90399948093386
11	141.79498339346094	24.400940031627385	2.5965656093317335	2.2056807763562043	16.606683273358783	9.014707798959241
11	13.81835012782463	9.365596010676173	1.4814678813254254	2.067230659579322	31.439351012237186	10.596937231936597
11	15.248263878258683	14.613231510603859	3.115488209575345	2.0168894265871202	6.0918276205401245	30.951962403456662
11	106.63058971439308	9.927592084663422	2.2672854448726527	2.1656725565130235	89.87496693510201	5.597597852047599
11	7.225957423511638	8.27763485874564	2.358612268178391	0.9293255883795195	28.784326530277	11.765152779755704
11	21.033403202111828	3.5857461332698626	3.104764470339	2.084318342644585	16.324345458432404	8.654596874602017
11	40.55582129127729	13.985973925135069	2.1963681810736304	1.447656306535747	97.47141024423512	6.0687075179084955
11	29.41380180026572	13.195667590608952	3.3561195012173552	1.1411460855873818	9.415280248679636	36.02649078944143
11	15.472865653578193	8.414643919704615	2.8514655359098278	1.970249508532206	25.554499801807523	10.0786355177049
11	5.541145219972482	33.656224769476616	2.5059427254038282	1.9654746771689509	13.746416867645669	7.892970640387775
11	19.591205061772246	13.041510776686698	3.403508898920447	2.0606357163542675	22.741152097133863	18.78152721685636
11	39.39380096875371	5.076661080444658	2.372415422471659	2.280856119502253	8.906769131649499	32.32920388300674
11	19.684655050436945	6.4149888673832685	2.977045685753471	1.8020463216562028	77.19076639512681	9.194388226449888
11	94.65871823904672	8.627106627477472	3.106133666233483	2.147362915907405	34.86201362804778	5.37555556819366
11	12.992753904105296	9.094322754649236	1.6649285088820747	2.361359706684486	89.73115084954573	4.430189233472291
11	7.3245568215667145	6.488050506625953	2.019333395551187	1.773018828972463	8.110092358375018	4.3576348999731875
11	8.730487592960113	12.061847610449288	2.985075306489214	2.190576607304592	90.26743831602177	7.211211340943008
11	47.78899445624218	8.962134789534977	2.5945832980371186	1.7950030218346484	138.2120026800734	9.050340706001425
11	102.23721950028478	8.390260952976433	3.172781476604031	1.4305714911411849	112.35163235300995	14.403390101819866
11	16.980556481869517	5.40283735041717	3.3062509113087466	1.78043917979025	29.094764371245905	26.2521637460463
11	106.36915545583444	17.618131624908447	3.4715521518757417	2.471965595986018	40.30534941801468	9.924453644634845
11	9.857973547171417	4.939551305379339	2.0493246117641015	2.22301955909726	8.587394886266146	7.693790636830411
11	32.46301148311449	16.75957604810608	3.033460324228001	3.2438833609007798	12.24221031255997	6.769109382497044
11	3.8327540955131685	3.598843898326401	3.114802563608881	2.9519188914160854	19.559026433636973	9.419661015816644
11	75.9526071419498	13.958082082256944	3.2655137022939953	2.4909590638216406	121.22746047661758	34.999028121185354
11	5.996069274898204	7.097533383261305	2.0332266912894985	1.3656139547140123	10.467987671862856	18.966246107655806
11	9.695754702849467	6.109258571408209	2.97879135014121	1.9855156564287115	132.95055843992319	6.858842657279662
11	21.316998197014406	21.00102825503928	4.29222212833609	1.7423532506970827	21.759260544402125	3.7399605038146118
11	21.27927356863591	6.314830702075323	1.8387556956414925	2.0934201057141912	31.66444701405577	5.189657860453899
11	31.219027933928498	5.190986515804934	2.9678416901634206	1.6815681835492402	61.892239916902625	7.018466138201622
11	5.761405960926055	9.421336958735864	2.806244217432557	1.7910419239332698	88.94978518050821	4.652875085864708
11	39.40497865972355	3.3651710564521866	2.6273386238714407	1.8062188093692373	22.90750319542985	5.298707320877632
11	9.232367894048338	5.135025560275966	3.422500224809222	2.210491239710191	13.531585821181043	3.1781157872620414
11	13.07858301621874	4.820400255654476	3.1058116386848935	1.3736875454316255	10.617989464067193	20.32030973145409
11	161.51669444647501	7.579778192032822	2.2211344798035593	2.6061579077210486	4.691207547896774	11.541422112065803
11	8.100910041586461	6.126432926901993	2.2482356763454185	2.784839993509885	102.89716424969522	9.426431048466927
11	30.054957832504048	7.003813534630213	2.6401115612557366	2.727686669672767	91.38445960094589	13.327259766594894
11	129.6777454396486	8.159463078640517	2.731204556264771	2.1809478981481427	12.394575286154215	3.3434950339728955
11	18.79362781553047	6.8297608151115545	3.25340705851416	1.7062406181098089	88.22331501174867	16.1434721170769
11	34.97340601760739	6.214305811298294	3.3897268885873433	3.0135082418763353	143.10494252757107	6.3793614293282985
11	32.41809656063758	25.601877336410617	3.2470582676327475	1.6557524155592125	115.70001172632554	10.810520143916287
11	36.98900957988839	4.157735657683415	2.8965057968317667	1.9702636398704425	14.125213603580736	11.155691971910557
11	60.4474217947252	10.18930708401388	2.483338943779399	2.542765333629799	12.937577850646553	4.653399804691865
11	15.070405980576345	7.019596426336084	3.5536311368057447	2.4370955771562675	19.02337600926646	4.549392223713788
11	59.59228628790916	12.245949762283287	2.621632571435963	2.7751757809977184	9.963171208790332	7.895411055974947
11	16.378299824292817	8.809664268929296	3.4454016524536155	2.9247493038438352	59.60080240913448	6.537017036501821
11	27.826243348081302	5.886753604021378	2.293226235656061	2.1423054864232203	5.5032961267496345	7.917431908852979
11	27.58129892371584	3.026306734385898	2.929474704545796	3.28065768010913	49.13107409530172	21.745725728920014
11	16.881095840765393	5.670348676263513	2.478699625579273	2.7150142626425233	96.08732426639284	9.509921624055622
11	6.942265586140554	7.223217393647935	2.4921607150707246	2.552558750578801	19.91478608305346	9.013243086410988
11	9.26197067276347	3.2191307564293714	2.370071827580848	1.2115727450529508	73.51031647720308	11.990920976972054
11	4.209549792946306	3.2540267925715844	2.1858744747527394	2.8900659671918962	27.008198543208874	21.931764705319235
11	4.867064606163092	10.910944646068492	3.339782044784555	1.232018869471367	31.493582086589967	8.296573156884486
11	16.649901636405396	7.2397526657149065	2.8640281333465616	2.847606588300344	20.089562570489704	2.8323529123604496
11	6.084696877167552	3.37397920971204	3.0669710682539963	1.263214758786459	26.36755026660456	5.872971809583371
11	12.966578572895322	8.006348259361777	3.0979426697578405	1.7822414572137117	12.558703392073824	5.0046233355903205
11	132.5320549833578	6.769404840984942	2.9073870586948978	0.9398579929131826	39.21199266300716	5.769240952945351
11	47.33019692089717	11.669058748373491	3.923358128401545	2.78443555888906	89.33970045423762	9.048965185507228
11	71.31457283506538	6.896845631900493	2.3232567904390122	2.091074468457636	23.943673009579985	12.379740236937945
11	5.9391064962473425	6.4704225668245146	3.0327866701509647	1.6481272204487558	11.810432880607026	7.300421460925683
11	141.63409506627042	5.8838880848205815	2.4447738621336184	2.816172585640831	16.199296369965495	3.2232559797291764
11	6.989910589688586	20.52569424128594	3.5072084157445755	2.1698881531366023	77.17343290889742	19.195624267840937
11	28.856114935536585	7.593418914898972	2.5350463918883963	1.5344491546007646	24.57118254293001	5.430346769462432
11	46.91202730360152	8.64725501347798	4.489094923384969	0.9331533829884309	76.49349088975863	4.736428588320926
11	9.914998873497778	9.593317934830779	2.8627801106790725	3.0780394196172467	105.53792888275093	23.5856028873342
11	42.188590636281695	11.502875073586571	3.6031039165217758	2.538379529862127	8.294277320094269	12.992335443052903
11	19.776382630282438	5.207800120355273	2.615137660641705	2.297717209376973	78.31413456837456	5.477260169543113
11	21.157212418187832	4.582941900760224	3.9763278031339833	1.9010264684678502	10.995003823260623	5.698914101769362
11	43.82069823640895	5.9313372346964135	2.7652926124429356	1.5532055460785776	28.190083786868584	5.889992786271677
11	21.519251543445268	13.395658638774387	2.685076553595568	2.3011083822499416	32.165943146906294	6.522362870205775
11	4.373007832765114	5.446621549397966	2.074133716191905	1.8744162443978971	9.040130485567897	7.991253314049709
11	16.771974593566746	7.389360111639491	3.4877116497002207	1.2646258097228849	33.772937065398565	5.702480178966336
11	22.924208990906106	7.49273239090916	2.54014166374542	2.2880534963459533	23.33448046507559	22.193901413254068
11	110.06366045108831	6.978857925625108	2.3642021178696075	1.9368116244842681	14.17023356186346	14.13948114726344
11	5.529786018309071	10.26033724446473	4.404906288669475	1.9187387759141215	28.798758945942716	3.765721164197153
11	103.11325011459141	3.272025129948627	3.8392358693257425	2.5856995360248063	135.93669964404896	6.089463592833606
11	9.481201564402797	8.409441071572914	3.183831993922478	2.0634772015431717	77.16823788007338	5.809232027765974
11	20.53138223875779	10.212049700405334	3.7850154136323755	1.3976445102723385	9.055251109743109	5.259818665967952
11	32.69444373710618	5.108802364004364	2.5656229190181348	2.3166347695649927	114.57136313595913	4.377994432838642
11	18.04258694801156	8.314291051933786	2.55216208858758	1.938073995799128	7.3344060258867865	11.385615056925724
11	11.081846405343843	4.875516094057269	3.1184316556215412	1.489237920226476	20.373319654284984	5.891929801732695
11	15.149476327780285	11.242552475013294	2.853789185755085	2.410576591953765	62.065201737317814	10.298922551203354
11	22.64237363040672	8.555855503231417	4.096110037891477	1.815761209310366	19.7763941829227	8.20556422569121
11	50.65191914858383	5.900460764103756	3.2209523292447537	1.7386115538214684	18.323498838042863	22.58553821851744
11	15.74575058530676	9.436359446291323	3.4587310627667653	2.57841706336504	4.660927673068814	13.078397927371771
11	7.87030040302299	14.724771684818739	2.7863063988534162	1.910907391879994	17.363991016101984	8.945330242111273
11	99.21162756777986	10.855439053742389	2.8008508551513085	2.3871219101922687	16.031326328898093	8.102437703508771
11	16.44211976325606	5.508874825986996	1.72103397027107	1.7396577289150972	86.16716053976057	12.999216403951914
11	30.554603144243806	7.6491294309590625	2.9704726173744	2.7594801956238055	19.34168520566047	11.989049369095435
11	5.005953649377413	6.549978734919796	2.360427638029638	1.4911227869279056	6.01150648440292	4.33592979549998
11	112.48208441811289	4.664251061828031	3.055025386044693	1.2811667359375938	19.866482874471426	3.8210321356035966
11	4.50382015678623	21.391706133809326	3.6465579151725946	2.0753149422993102	27.762278851083458	12.566376957241955
11	98.76648156086796	26.97653587191856	1.975554723035696	1.1879650448529242	6.616864878382825	4.057542289099813
11	29.904785781500106	4.854218817971856	1.9827825621350028	2.2289054157387858	21.042301864749064	23.99519417477989
11	19.308837544558322	12.934073040699472	1.7416003982808783	3.107061809943037	18.92309578503076	3.761415889830007
11	7.074986524579324	5.411714088908786	2.845661914747346	1.3698040553928508	15.489205666627079	9.594604971905921
11	7.061041837121291	9.38144972559192	2.3502951134822885	1.6907496129246806	15.280056221087374	5.603829320802945
11	10.506207859607565	4.480570092417325	3.2344319447281102	2.9518473114486814	19.460861270576647	10.641963267336008
11	15.967800587585614	8.398448118746654	2.9230830061438544	2.268790253383652	20.83802449758202	16.396185571009323
11	24.015383261414797	23.753599283647322	3.664327061842364	1.1545299713776993	4.558721258077705	17.50170160795918
11	9.263091741704583	15.670659734356299	3.154432990983845	3.761547413554597	9.864416590693065	12.173535054247532
11	6.8038846202028065	9.823185031234525	2.3951883577287503	1.4463087599839692	24.087141964113698	11.5695996281126
11	7.414734418831022	6.527923265031304	2.511693687604823	1.9710141502338858	35.28016953522811	9.493188309514787
11	17.278064818149634	9.432161230229749	4.120836207671978	1.6272821461393023	12.511895543760273	6.179287820004572
11	12.643716913809396	6.4642305582784365	2.570834334935532	2.2745723711002004	29.652652859777223	10.633871102930367
11	5.640715569450455	7.715897130071474	2.9008804887106723	1.40260348899279	167.37849384005415	9.2815562379873775
11	26.616698513261824	8.352151861827139	3.1997305835852745	1.714142660834792	33.961972230354036	23.101013487773756
11	7.063429414513294	7.8875803684377646	3.158936263094042	1.962266352161732	77.3250198866408	9.846470456142566
11	24.82979412491586	13.209305549887379	2.541908247903188	1.7715408340162242	31.0795971500059	6.864710473477534
11	31.63083237506426	8.931577185157343	2.687777232801777	1.70858657250991	7.91302495348339	31.242029149108294
11	16.989615757566042	19.92314455665262	2.5402635632235886	2.853923877023822	28.024190085315592	4.421582550405689
11	40.01900825544957	40.60462988020115	2.6600376059189528	1.4606709348494076	4.956705846631713	6.975422407318649
11	106.73149699449489	3.334847111814707	3.4602428881951184	1.8136768986460043	100.00567985985494	4.779468738445995
11	29.10608687613687	19.538274357162717	2.0705164999178245	1.8900824376774183	26.09472564495538	26.164432311458885
11	9.603821574703199	8.049599335807736	2.5876768523678146	1.1823509305401596	66.61182957563335	7.559212510931424
11	11.186789018376361	7.6748794237767	2.7068365043717537	2.0262726597442526	28.902205747624386	7.770312067481555
11	31.37650930555445	14.414045716010044	3.1962709814878845	2.02764097526278	24.46282097361595	8.924646814657855
11	4.340255121413457	15.349398948410467	2.88719328876345	1.706902043862761	25.258229043723603	7.0831438665220885
11	3.786586606674702	7.4513867645151	2.8598777841383924	1.674844079842541	110.59860392466322	4.996262598659357
11	87.77902703356985	5.860230604198726	2.1474060364509517	1.9463820970511392	19.827981830353806	4.481035330469275
11	3.855806910276545	11.091390890669928	3.374135152115989	2.0902156583518123	30.278017741888426	4.788497442174986
11	18.99339492545423	14.243238926918275	3.6570404348918695	2.4265248112743296	182.2188318703221	7.45924633186418
11	61.55807360560706	15.290223962852094	3.3922982025044295	2.923380009598132	8.795315313915935	8.92076074574436
11	12.626953978751876	6.069619971282844	2.1665037853838536	1.2608145341287635	10.017901377136315	15.356256724071434
11	20.357439534247654	25.97012976241108	4.089147069846094	2.231014857582398	41.88129776727179	11.364617653652639
11	3.8961170415393047	12.051914380769599	4.005355474785269	1.847648162957134	108.33697635601979	16.18863125927145
11	18.158456839220776	11.068066888014078	3.203237040451082	2.275667394774878	18.64931957997036	14.048007633167945
11	10.613671800798755	11.64416031717193	2.9124767886615803	3.3464621723048285	11.399898606560116	4.93524486469245
11	99.62706989371564	7.522191092434791	3.1405551716795745	2.115759173850978	7.079009439761364	4.359317362587837
11	6.826950748705929	19.89174104553425	1.6905911341319184	2.9705660405448535	92.15291690967565	9.918881055183808
11	31.142087715156475	8.831711129132449	3.4670764909513787	2.5391228541044915	88.51290419152996	17.926163183585416
11	9.927964019633983	6.8309809096547784	2.369387106997395	2.018555488177987	121.1260234620765	2.942591650048533
11	10.454649226536793	11.996987079336073	2.018810958132946	2.0963158060492524	8.677174997127343	4.40557820282675
11	3.1690426730560892	2.6300834938776965	2.480814985839461	1.8322416464982925	6.987231945752955	3.1777284028731407
11	54.62636205170848	9.82201840091373	2.555765337151757	2.0915349675697694	81.92155287711138	21.62926825633198
11	96.70926775826929	11.68105125387046	2.3392695932371192	2.201440491042605	54.71144910256428	3.874725700327422
11	30.051393076613383	10.089691495203127	3.888187251521085	1.764270861744008	12.596638853535113	7.216027959411845
11	86.58128994352845	8.102598147361643	3.5273989988373398	2.3006909413952985	3.9168531022519253	15.072931577964603
11	54.372139599622066	9.308904546710187	2.229506574997013	3.48706647046106	86.46919575524053	42.795889882145225
11	9.416837113094655	6.877114320552357	2.0123369873386965	0.8291817607198929	21.04911328457941	5.086945896550311
11	35.10793499765557	5.083813810281487	2.014668233902577	2.086634537246787	4.647479421074876	15.155302715095546
11	11.327454469380106	11.108443931752342	2.640122511611305	1.44942858134353	19.127326616399422	4.3284133859804
11	4.537531366634073	13.006294534335366	4.007442979784688	2.1498953265072656	19.387381986522577	25.66680658914692
11	3.7470505189659877	7.198573089620075	2.792841570579564	1.4675167816228798	63.45956320935653	36.18681876285915
11	133.9210546975406	3.3584505046768913	5.302263349040668	2.057645168137034	59.931909894067644	26.284039266964026
11	5.140541142043311	8.881187272858867	3.9441033203074856	1.4487153485909834	30.41452996524443	4.801763549314413
11	15.063288157392375	8.545848106144954	2.2390450038067735	2.7713497723292537	21.369717633625697	9.01010534917186
11	23.149499130615013	9.207304665628412	2.406155648862914	2.8909439987290293	22.04304371537701	11.305235668608136
11	18.009795780266387	24.491434453257405	2.5796198997371143	1.8695183227091705	114.81147731592495	7.228917538540254
11	10.2934667774188	4.127980286874907	2.7694457199445437	1.8596213614842507	157.19675024771092	6.260075342088882
11	8.277597725270393	8.723453219019598	2.075083900587918	1.2438855747158404	24.308339821346138	4.564105418155991
11	8.070505892052752	8.65951012569332	2.8700441562681225	2.0460949191101117	100.74452801628468	8.170517829524693
11	50.87449983970035	5.825713225467475	2.3347717751255925	2.2725876032406056	113.02895514045608	4.336691689006868
11	8.57057696685164	20.108738832570488	2.5707981284457886	2.0313235963788556	57.506985583754826	18.115989133006664
11	18.70275934329537	29.417577572707785	1.9752366382244542	0.9914517306760025	9.099022368272028	12.281566494511486
11	11.344954982048213	7.986522379326103	2.910907631624985	2.595247596857504	100.87209971340052	7.290354897784263
11	9.264399386683655	5.490104684076676	3.118589035338278	1.1140998938684241	78.2366223664288	30.060429461698092
11	7.495086115277821	10.39585171727998	2.913533104837295	1.1012907304308666	22.584063678420655	4.656605892943384
11	12.195286252777354	5.9424455998207675	3.538509886200652	2.260334562061399	28.09113918892846	6.350473283676652
11	29.847519549130624	8.346168410477734	3.0985044511153603	3.819523492794886	14.815388917750838	4.883495039935744
11	9.677765357361356	19.480462135645617	3.2138314143983044	2.477921470053317	136.63953676944195	8.220392336691056
11	23.482092295658656	5.700687058158315	1.8552295015407823	1.2834572891274885	16.901179794958892	7.235639422073341
11	30.001321064614867	12.591700699123518	2.4581678725202223	1.885820594654861	66.77359563706484	12.596922884472123
11	31.382143766418004	22.03939698303326	4.251410243497867	1.8263152712064763	67.17203396957497	9.33013311322304
11	6.137846499763145	5.093691093172675	3.0985044511153603	2.447535983681799	24.833485072506683	19.811431672936877
11	134.2876176611681	7.180221987894236	2.581277084583813	1.6746359296264512	7.6878078468862565	13.571968648312385
11	5.255136706782677	10.079436210717892	3.2729140916789055	1.141861230602906	41.94828034100081	11.440071450737129
11	15.852678300669456	9.66848290519577	2.723489307552336	1.8996270116553322	7.817946063929329	8.763483330613438
11	23.102617102432088	7.007564673665618	2.892182799879025	2.691002009167233	25.002326068915394	9.300592480994267
11	20.63102860153524	4.258046396213869	1.9889734062153492	2.506427575224432	9.110423116817987	11.45922110897705
11	101.60412889860385	6.493692595168609	2.1776611701506874	2.706947252723522	16.80917457962407	7.121804576596502
11	9.740790804212901	13.195186695548754	2.020128230884414	2.9308920720486666	10.150369055686687	3.9004006218411322
11	5.106290469945454	4.876406216329683	1.6772364676845934	1.9149025445639405	7.183880321478959	6.669954923618106
11	16.343135391369152	12.003718780913296	2.5338467105101263	2.2372184705324507	17.91371108828229	6.7286427782642875
11	27.960571521984903	28.99525663142762	2.589949735254788	2.1405397481947417	13.68163127925011	9.920566796204424
11	5.242142394259779	11.311953019589	2.871661997175542	1.2647433633781893	11.00920844767147	4.190175627530404
11	34.86656035249464	20.437171238849796	2.620204868954524	1.5846593580543993	39.89916032548934	12.976086847338362
11	10.51150908653419	9.394768635491587	1.2516646516021626	2.4158183194137828	18.40826804118942	6.1447953254642815
11	3.9068813971151197	3.9652635205661237	2.742679391724261	1.8986009999248392	14.48813452278197	4.749484124071219
11	20.77948192935424	11.523272703428125	2.342613757370417	2.152781289318933	23.124636898822388	9.734985480214421
11	9.622205613352886	16.54818601992027	2.321821962752507	2.481631149466055	6.698371647168515	7.747932046168521
11	9.508944982500847	11.131450445263251	2.128495412912974	1.450577358134187	35.796698414105336	6.87069846239591
11	11.340160064862976	12.655684177427382	4.223528159102705	1.6798125443086152	17.974654036532016	13.82270341227196
11	6.665397544798917	9.18029366807853	1.818300220562305	1.5796643122928953	34.788017211888025	14.162729596123691
11	95.57056040631393	12.446769832785503	2.2336226322185415	2.6365946818432553	104.95485780595118	5.357719030119439
11	15.225986160517083	5.6490655978791775	2.6121483099506233	1.2377621762497943	20.264495397630593	12.965592236157166
11	28.98022380991288	13.345258015706621	3.5339571128084835	2.242960515876555	57.30090748504105	4.673299965569039
11	9.170126969359943	3.031851441168387	4.016523365503412	1.6863881704704942	61.58790244075865	7.032351953096958
11	152.98271262999995	3.6501853249546183	2.3117670618866075	1.8937500639223128	6.10901607684662	7.497753936549207
11	7.669926413098944	51.32933115243977	3.150252472625728	1.7676008832509287	116.93927289395232	13.524361829485965
11	4.169958037441071	7.655490578004726	2.8642226860234468	1.4237282627553738	21.59238837880879	6.984948123770569
11	24.39354256695352	24.566491305858808	2.8138042574073863	1.9311264130974806	24.45094380695043	7.206244381464025
11	11.725430448270007	17.73044896603628	2.2985558302609643	2.824564049396452	28.60269904634468	6.9929779576795195
11	9.302569293161964	8.123507070886056	2.154518314831012	2.5697444035588233	29.426032950283957	9.152713988518217
11	6.006807909320164	3.870434134416565	3.2831075834007195	2.0428484455135476	23.92836612713375	17.292418188582797
11	11.288444086796998	8.338655935215346	4.187106690975644	2.7743063431884636	32.71892523304689	5.093453539127455
11	149.03451752368986	31.74768779937844	4.632696356640099	2.505708357197814	8.779207892035394	5.505481921844479
11	110.66969903700381	4.31847956655679	2.9359922248855894	1.263997093643769	7.2245723489635285	9.486419103592677
11	12.381416261282872	6.0382111430684695	2.869039685498452	1.8975750567996341	6.637370018656777	18.171502874377495
11	21.659680344962144	68.01324629699155	1.8807130916351757	1.8646998543720847	17.65361801925936	14.542017341355681
11	31.494681195831745	11.905008545123412	3.6211139237074135	1.7487319899017717	21.692650047168815	29.384303570629612
11	37.87070684655861	6.443896970131486	3.040709921128396	2.0847338582454364	21.145443577360297	31.808037612413003
11	37.59925886249225	8.014631328620085	1.9240747833061478	2.333912584540125	66.61845377690851	10.679369938168477
11	31.508939187028147	5.95031067577857	2.4233430242612135	1.9862070211016383	22.649882590661658	8.257709975971833
11	2.7237837766930255	5.9967168098450445	2.489343427244989	1.4495887374772711	21.511875100145478	5.88386793835618
11	8.657635541896079	19.25051926248156	2.658543016584178	1.3777956993114922	7.021645568944879	9.683525734657525
11	105.22937252346425	10.875137623016629	3.4953169320172583	1.9154929825402982	17.140251546982675	12.582619563391892
11	39.0575939496015	10.946733877340636	3.488240032100796	1.7484470874276061	33.44907163424757	8.804935003538581
11	70.56853883102688	31.522737383784516	2.3226620323987457	1.9446526875923362	24.695209886683614	14.637573296171793
11	14.209767021163241	9.508651953523655	2.2319904855325152	1.733157298762312	45.51940577254339	15.60494360359885
11	3.0955261743074782	10.094529596099745	3.489160593451006	1.7905368123981253	51.64811686109034	5.517213524293317
11	7.532164613995146	11.196793469509938	3.3910119413049324	1.666926849513438	17.017976741383887	13.163600991191833
11	25.680412069284046	13.726483701252146	2.544125446445142	1.674948521398082	11.056146308722708	5.718280344659948
11	5.694554673802626	6.530780184758452	2.4455733461777034	1.89382956597041	37.179515327077425	13.803731517616718
11	23.725691944863126	7.829623573648565	2.036841913347789	2.5147464232382113	54.510373101123605	3.479613550970218
11	9.771404139473537	6.333537569936876	2.886783247780635	3.246350284217536	85.73600173605537	9.241750885989179
11	14.070508320248901	8.436096611863404	2.3380736446518906	2.2370220101005343	7.308258769083848	5.409663830196794
11	24.420061661168027	2.4542085977038828	2.657848516300591	1.0488997042102834	27.157554933908287	4.463667426804353
11	39.46357514430639	11.4777522454822	2.900854645262189	1.7978440656496018	142.22039208873892	34.28089643222953
11	5.576032263678673	25.232529061555468	3.49089267209468	1.6863657303648896	113.30809416744769	3.4385631617379397
11	22.4958826253534	11.94211315443012	1.9419394026644758	1.8582222463102887	4.887054281391592	10.746773242103835
11	31.63048484797198	6.503076536735912	2.3137773876088366	1.9988574500013367	17.15098265850399	3.184913160380749
11	9.293665369847469	12.928691417483272	2.3538518929021195	2.2888403232228494	11.887894905997676	27.577208246641725
11	31.26543910570711	11.101400654714526	1.7404405052461474	1.3640527294425724	99.5551699545059	4.32964748019953
11	4.740097794717444	10.559527185904587	4.133412892913816	1.8657868026765005	5.8624778569169615	24.752543608120575
11	7.5286687624878486	10.171637688000384	3.25300220443992	2.3482664112098193	23.193743401645527	5.206921721659137
11	64.86458086535609	10.466865031320864	3.268465105942367	1.8303122721914904	108.32985615699796	4.404607587983293
11	35.31736878384141	13.266294669928508	2.571013098831664	3.352834144355377	18.90803978987311	5.057942482239725
11	10.66354785595049	9.73813592058889	2.1901029937465037	2.931208596826193	96.69336381253548	50.40472749335319
11	27.012779693314034	10.183885078646336	2.4778685917854997	1.99567583537581	5.747576227669835	5.9431355052222115
11	8.795156239953037	33.672023600665035	2.1809344116333214	2.764002604123482	6.59260508169414	16.633149265748013
11	13.492164450483534	3.7413773978556684	3.1247947725115397	1.8895334894796398	131.3062981852821	9.220919812090685
11	21.083635978460467	4.148056183491677	2.237905840827745	1.3944844001580639	12.595179315492866	11.03785145473974
11	7.316753361694623	10.229744760709815	3.032445092769405	1.8388761321108995	36.40667146701075	9.137204168257453
